ticker,date,year,market_cap,gross_profit_electric,gross_profit,gross_profit_non_electric,gross_profit_electric_fraction,emissions_co2_historical,emissions_co2_irp,emissions_co2_irp_future,emissions_co2_target,emissions_co2_target_future,emissions_co2_1point5c,emissions_co2_1point5c_historical,emissions_co2_1point5c_future,emissions_co2_historical_social_cost,emissions_co2_irp_social_cost,emissions_co2_irp_social_cost_future,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_1point5c_historical_social_cost,emissions_co2_1point5c_future_social_cost,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_historical,emissions_co2_irp_above_1point5c_future,market_cap_electric,market_cap_non_electric,carbon_adjustment_historical,carbon_adjustment_future,carbon_adjustment,index_value,market_cap_total,market_cap_electric_total,index_value_total,market_cap_weighting,market_cap_electric_weighting,index_weighting,performance
FTS,,2015.0,,1709190884.0,2916518100.0,1207327216.0,0.5860381541948942,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,,,242317405.52516365,1195957856.8327894,1438275262.357954,,,,,,,,1.0
FTS,,2016.0,,1824890003.501,3140023400.0000005,1315133396.4990005,0.5811708293323545,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,,,242317405.52516365,1195957856.8327894,1438275262.357954,,,,,,,,1.0
FTS,,2017.0,,2011037360.12,2888456100.0000005,877418739.8800006,0.6962326206446411,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,,,242317405.52516365,1195957856.8327894,1438275262.357954,,,,,,,,1.0
IDA,,1994.0,,277301390.0,933687000.0,,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,1995.0,,302338276.0,933687000.0,,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,1996.0,,320264885.0,933687000.0,,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,1997.0,,326605631.0,933687000.0,,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,1998.0,,328298978.0,933687000.0,,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,1999.0,,314077300.0,933687000.0,,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2000.0,,317062858.0,538693000.0,221630142.0,0.5885780175350339,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2001.0,,252630068.0,2624000000.0,2371369932.0,0.09627670274390245,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2002.0,,300701093.0,768710000.0,468008907.0,0.3911762472193675,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2003.0,,302711649.0,513337999.99999994,210626350.99999994,0.589692656690134,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2004.0,,277493784.0,501362000.0,223868216.0,0.5534798887829552,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2005.0,,343803828.0,506404000.0,162600172.0,0.6789121491931344,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2006.0,,363889206.0,520385000.0,156495794.0,0.6992692064529147,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2007.0,,343006398.0,557359000.0,214352602.0,0.6154137602514717,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2008.0,,374897860.0,576719000.0,201821140.0,0.6500529027134532,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2009.0,,407049589.0,627287000.0,220237411.0,0.6489048697007909,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2010.0,,410927214.0,672955000.0,262027786.0,0.6106310436804838,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2011.0,,388587678.0,681361000.0,292773322.0,0.5703110069405205,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2012.0,,478702810.0,693381000.0,214678190.0,0.6903892809292438,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2013.0,,531219782.0,785404000.0,254184218.0,0.6763650070536946,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2014.0,,497359441.0,850690000.0,353330559.0,0.5846541525114907,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2015.0,,535076098.0,814420000.0,279343902.0,0.6570026497384642,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2016.0,,520870723.0,840822000.0,319951277.0,0.6194779905854033,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
IDA,,2017.0,,571060779.0,842095000.0,271034221.0,0.6781429399295804,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,,,-930247543.2122526,567134499.7687755,-363113043.44347763,,,,,,,,1.0
LNT,,1994.0,,250383760.5,2232000000.0,,0.7202268228046595,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,,,-1147378804.3700523,1332558898.352138,185180093.98208618,,,,,,,,1.0
LNT,,1995.0,,275812154.5,2232000000.0,,0.7202268228046595,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,,,-1147378804.3700523,1332558898.352138,185180093.98208618,,,,,,,,1.0
LNT,,1996.0,,284365430.0,2232000000.0,,0.7202268228046595,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,,,-1147378804.3700523,1332558898.352138,185180093.98208618,,,,,,,,1.0
